time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
1704,1734,0,68.169136,22.096846,0,0,0,0,0.2,0.0,2976,2976,2976,2976,0,0,0,0,0
1734,1764,0,16.771845,20.604227,0,0,0,0,0.3,0.0,2978,2978,2978,2978,0,0,0,0,0
1764,1794,0,29.6532,24.850836,1,1,0,1,0.52,0.6,2016,2023,2023,2023,0,0,0,0,0
1794,1824,0,157.63779,74.132835,0,1,0,0,0.4,0.0,2067,2067,2067,2067,0,0,0,0,0
1824,1854,0,73.73821,31.161339,0,1,0,1,0.6,1.0,1047,1047,1047,1047,0,0,0,0,0
1854,1884,0,15.983077,20.027824,1,0,0,0,0.3642857,0.071428575,2483,2484,2484,2484,0,0,0,0,0
1884,1914,0,58.108585,20.835447,0,1,0,0,0.4,0.0,2028,2028,2028,2028,0,0,0,0,0
1914,1944,0,19.52332,19.52332,0,0,0,0,0.3,0.0,2501,2501,2501,2501,0,0,0,0,0
1944,1974,0,95.8812,24.195692,1,1,0,0,0.15,0.0,2033,2036,2036,2036,0,0,0,0,0
1974,2004,0,15.980413,11.50612,0,0,0,0,0.25,0.0,3000,3000,3000,3000,0,0,0,0,0
2004,2034,0,150.43283,150.43283,1,1,0,0,0.24000001,0.0,1987,1990,1990,1990,0,0,0,0,0
2034,2064,0,58.982147,16.36601,2,2,0,1,0.36666667,0.33333334,1078,1080,1080,1080,0,0,0,0,0
2064,2094,0,87.089775,12.2947,0,0,0,0,0.1,0.0,3486,3486,3486,3486,0,0,0,0,0
2094,2124,0,125.720245,125.720245,0,0,0,0,0.2,0.0,4000,4000,4000,4000,0,0,0,0,0
2124,2154,0,22.494274,22.494274,0,0,0,0,0.2,0.0,3471,3471,3471,3471,0,0,0,0,0
2154,2184,0,96.192665,34.14588,0,0,0,0,0.2,0.0,4000,4000,4000,4000,0,0,0,0,0
2184,2214,0,22.233334,22.233334,0,0,0,0,0.2,0.0,2978,2978,2978,2978,0,0,0,0,0
2214,2244,0,19.759045,19.759045,0,0,0,0,0.15,0.0,3469,3469,3469,3469,0,0,0,0,0
2244,2274,0,27.903112,28.907051,0,0,0,0,0.4,0.0,2982,2982,2982,2982,0,0,0,0,0
2274,2304,0,31.039804,31.039804,0,0,0,0,0.35,0.0,2982,2982,2982,2982,0,0,0,0,0
2304,2334,0,26.663486,20.558388,1,0,0,0,0.08,0.0,3962,3965,3965,3965,0,0,0,0,0
2334,2364,0,69.58641,26.578283,1,1,0,1,0.6,0.5,1055,1055,1055,1055,0,0,0,0,0
2364,2394,0,17.525158,17.240211,1,0,0,0,0.1,0.0,3469,3470,3470,3470,0,0,0,0,0
2394,2424,0,9.896194,9.896194,1,1,0,0,0.4,0.0,1080,1080,1080,1080,0,0,0,0,0
2424,2454,0,146.81477,20.21854,0,0,0,0,0.0,0.0,3961,3961,3961,3961,0,0,0,0,0
2454,2484,0,23.988533,17.085535,1,1,0,0,0.36666667,0.25,1993,1995,1995,1995,0,0,0,0,0
2484,2514,0,22.92525,20.775858,0,0,0,0,0.2,0.0,3042,3042,3042,3042,0,0,0,0,0
2514,2544,0,76.348465,12.856564,1,1,0,0,0.3,0.0,1041,1041,1041,1041,0,0,0,0,0
2544,2574,0,0.0,0.0,0,0,0,0,0.1,0.0,3469,3469,3469,3469,0,0,0,0,0
2574,2604,0,14.064345,11.992344,0,0,0,0,0.0,0.0,2974,2974,2974,2974,0,0,0,0,0
2604,2634,0,25.328953,25.328953,0,0,0,0,0.275,0.0,2507,2508,2508,2508,0,0,0,0,0
2634,2664,0,50.134403,12.631084,1,2,0,0,0.2,0.0,2024,2025,2025,2025,0,0,0,0,0
2664,2694,0,135.1023,139.83624,0,0,0,0,0.2,0.0,4000,4000,4000,4000,0,0,0,0,0
2694,2724,0,137.18796,20.342684,1,0,0,0,0.37,0.1,2540,2541,2541,2541,0,0,0,0,0
2724,2754,0,14.609584,10.963883,0,1,0,0,0.4,0.0,1993,1993,1993,1993,0,0,0,0,0
2754,2784,0,77.27193,24.790466,1,1,0,0,0.28333336,0.0,1535,1536,1536,1536,0,0,0,0,0
2784,2814,0,50.522854,14.775024,0,1,0,0,0.2,0.0,1989,1989,1989,1989,0,0,0,0,0
2814,2844,0,46.780743,14.950588,1,1,0,0,0.4,0.0,1041,1041,1041,1041,0,0,0,0,0
2844,2874,0,74.52548,23.5822,0,0,0,0,0.1,0.0,3981,3981,3981,3981,0,0,0,0,0
2874,2904,0,11.513072,11.513072,0,0,0,0,0.2,0.0,4000,4000,4000,4000,0,0,0,0,0
2904,2934,0,102.19704,15.35051,1,1,0,0,0.15,0.0,1038,1038,1038,1038,0,0,0,0,0
2934,2964,0,63.657803,18.591913,1,1,0,1,0.46666664,0.33333334,1051,1052,1052,1052,0,0,0,0,0
2964,2994,0,89.558105,15.513857,0,0,0,0,0.2,0.0,2518,2518,2518,2518,0,0,0,0,0
2994,3024,0,88.3743,23.584064,0,0,0,0,0.3,0.0,2979,2979,2979,2979,0,0,0,0,0
3024,3054,0,83.11937,32.270428,1,1,0,0,0.41666666,0.25,1052,1052,1052,1052,0,0,0,0,0
