time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
3510,3540,0,12.582171,6.453192,69,2,3,1,0.1621118,0.024844721,1997,1999,2012,2024,1,0,2,0,0
3540,3570,0,9.941105,8.290526,59,14,3,2,0.07551478,0.045345344,1490,1505,1515,1558,1,0,2,0,0
3570,3600,0,13.199523,6.584006,89,53,8,10,0.23813042,0.094339624,16,40,46,66,3,0,7,0,1
3600,3630,0,15.324986,7.071295,94,6,5,2,0.0985983,0.041237112,995,1017,1021,1058,2,0,3,0,1
3630,3660,0,16.717714,6.035351,9,6,1,1,0.10931373,0.0882353,1984,2045,2051,2053,1,0,1,0,0
3660,3690,0,10.937928,8.434373,57,0,4,0,0.0574118,0.0,2972,2976,2984,2997,1,0,3,0,0
3690,3720,0,9.851924,7.843124,42,0,3,0,0.048627455,0.0,2972,2997,3024,3041,1,0,2,0,0
3720,3750,0,19.171652,7.2572055,24,3,8,0,0.20589972,0.0,1987,2088,2102,2142,4,0,8,0,1
3750,3780,0,25.753622,8.222534,80,51,10,6,0.21990609,0.11764706,25,44,67,183,5,0,7,0,2
3780,3810,0,10.137849,7.318392,133,33,5,1,0.055827312,0.017045455,1984,1998,2004,2033,3,0,3,0,0
3810,3840,0,11.731396,7.8227806,116,37,15,11,0.31361088,0.17460318,1025,1062,1071,1220,9,1,12,0,4
3840,3870,0,23.185942,8.479163,270,264,10,2,0.0244027,0.0034364262,1984,1985,1988,2012,2,0,5,0,4
3870,3900,0,18.215706,7.7311354,47,14,5,2,0.25913674,0.13496932,1004,1010,1024,1109,2,0,4,0,1
3900,3930,0,25.102,9.198931,75,0,7,0,0.13798289,0.0,2975,3001,3002,3063,2,0,6,0,2
3930,3960,0,26.810997,9.762949,151,63,11,3,0.1616822,0.055672616,1492,1579,1606,1672,4,0,7,0,4
3960,3990,0,31.13557,12.232568,113,0,9,0,0.01728395,0.0,3961,3963,3964,3969,1,0,4,0,5
3990,4020,0,26.681997,12.8255825,134,41,2,1,0.011473695,0.013513514,1984,1985,1987,1996,1,0,2,0,0
4020,4050,0,21.502678,9.33159,145,1,8,1,0.23368004,0.030035336,2033,2036,2059,2126,4,0,6,0,2
4050,4080,0,34.7695,14.637593,195,95,13,7,0.22661027,0.13020344,42,86,124,184,5,0,9,0,3
4080,4110,0,22.596127,9.142694,258,36,18,8,0.21538827,0.08690176,998,1024,1086,1167,6,0,10,0,8
4110,4140,0,35.67501,8.29593,117,0,9,0,0.015672913,0.0,3961,3962,3964,3975,4,0,4,0,5
4140,4170,0,30.224014,11.817927,202,65,35,7,0.22664791,0.15303648,626,660,694,762,3,0,7,0,28
4170,4200,0,29.241913,8.645676,134,0,3,0,0.044755723,0.0,2831,2840,2846,2924,2,0,2,0,1
4200,4230,0,15.384804,9.297988,153,14,15,4,0.124966875,0.0073664826,1984,2036,2040,2072,6,0,13,0,2
4230,4260,0,29.729633,8.144022,20,0,2,0,0.06942529,0.0,2972,2985,2999,3001,1,0,1,0,0
4260,4290,0,15.053635,6.199886,139,0,2,0,0.022061605,0.0,2972,2973,2991,3025,1,0,1,0,0
4290,4320,0,24.518389,6.109442,58,9,7,0,0.09662819,0.023809524,2479,2530,2562,2645,3,0,5,0,2
4320,4350,0,52.331547,15.476135,72,49,12,6,0.18707564,0.12244898,1016,1028,1044,1130,5,0,8,0,3
4350,4380,0,28.78697,8.45873,194,128,7,3,0.13824905,0.08490566,1024,1027,1039,1060,4,0,4,0,1
4380,4410,0,19.623169,6.806139,90,34,12,6,0.3430255,0.1764706,37,91,130,248,6,0,8,1,4
4410,4440,0,26.89819,7.610933,199,50,4,5,0.06562058,0.022479018,1654,1670,1685,1737,2,0,2,0,0
4440,4470,0,18.893534,8.27153,153,63,9,8,0.22449857,0.11646587,1118,1132,1152,1236,3,0,7,0,3
4470,4500,0,22.333921,8.334528,85,46,6,4,0.096429095,0.013201321,1984,2005,2053,2088,4,0,4,0,1
4500,4530,0,28.17014,6.4279823,141,52,4,4,0.07461478,0.0067114094,1983,2018,2034,2102,3,0,3,0,1
4530,4560,0,25.852867,6.447468,94,0,7,0,0.029598886,0.0,3467,3469,3473,3538,3,0,5,0,2
4560,4590,0,17.700266,7.1527905,127,0,6,0,0.019391367,0.0,2972,2974,2976,3003,4,0,4,0,1
4590,4620,0,41.421524,17.260653,223,0,1,0,0.10125561,0.0,2988,2988,2988,2989,1,0,1,0,0
4620,4650,0,11.006351,6.790928,145,21,3,4,0.078281105,0.041237112,996,1007,1018,1034,1,0,2,0,1
4650,4680,0,26.741394,10.74704,267,0,1,0,0.06798361,0.0,2974,2976,2976,2977,0,0,1,0,0
4680,4710,0,38.75837,33.38533,252,4,8,2,0.21972843,0.09418283,1006,1010,1015,1032,4,0,6,0,1
4710,4740,0,31.641106,16.747759,61,57,12,1,0.09117319,0.00990099,1984,2013,2035,2122,8,0,11,1,4
4740,4770,0,32.89611,7.766121,157,69,8,6,0.0777897,0.023510972,1984,1992,2001,2074,3,0,5,0,3
4770,4800,0,16.186165,8.420626,190,62,6,6,0.14044067,0.08783784,1024,1027,1032,1063,2,0,4,0,2
4800,4830,0,19.325312,7.532826,110,0,11,0,0.058150716,0.0,2478,2507,2510,2560,4,0,7,0,3
4830,4860,0,25.175926,15.881362,122,47,15,7,0.21994746,0.015981736,1987,1992,2002,2029,3,0,10,0,5
4860,4890,0,17.3827,11.155331,41,15,9,3,0.5538462,0.5,143,173,200,232,3,0,7,0,1
4890,4920,0,34.63949,9.030353,9,0,1,0,0.03478261,0.0,2973,2978,3011,3061,1,0,1,0,0
4920,4950,0,22.548227,7.8398204,53,38,9,5,0.3563127,0.18954249,97,119,125,195,4,0,6,0,3
4950,4980,0,13.598711,7.161219,222,16,17,2,0.16879535,0.0068929438,2049,2062,2122,2172,5,0,11,1,9
4980,5010,0,37.18966,10.381834,86,91,28,32,0.2613772,0.32099998,1246,1303,1335,1862,13,1,22,1,9
5010,5040,351002,48.101788,12.38554,79,22,9,6,0.10986461,0.08510638,1984,2034,2058,2200,6,1,7,1,2
5040,5070,0,25.121222,9.1154,22,0,6,0,0.11111112,0.0,2973,2995,3006,3034,3,0,5,0,1
5070,5100,0,46.556377,10.919882,82,27,12,2,0.09104651,0.074074075,997,1016,1054,1321,7,0,10,1,4
5100,5130,0,15.588772,8.989615,180,61,19,6,0.3060708,0.24701196,19,60,93,302,10,0,15,1,5
5130,5160,0,26.842087,13.307135,86,2,21,0,0.11145095,0.04411765,2479,2509,2527,2583,5,0,16,0,4
5160,5190,0,18.922974,13.766239,86,1,37,1,0.36833704,0.26903552,2035,2051,2085,2190,13,0,30,1,11
5190,5220,0,51.447224,13.669615,19,1,2,0,0.059269167,0.0,1984,2003,2020,2067,2,0,2,0,0
5220,5250,0,29.066965,9.564471,76,2,15,1,0.25438395,0.17191978,1998,2018,2035,2103,6,0,12,0,5
5250,5280,0,41.556293,12.875603,54,15,9,4,0.20903547,0.15890667,1011,1122,1158,1259,6,0,7,0,2
5280,5310,0,35.52671,8.247982,39,2,6,2,0.35356644,0.16783217,1084,1095,1112,1124,4,0,5,0,1
5310,5340,0,31.808556,9.980118,9,0,3,0,0.19323309,0.0,2975,2991,2993,2995,2,0,3,0,0
5340,5370,0,17.509514,9.90729,9,0,0,0,0.025,0.0,2973,2974,2979,2980,0,0,0,0,0
5370,5400,0,26.514126,12.249074,109,10,26,5,0.25276938,0.14521283,1992,2053,2067,2115,7,0,18,1,9
5400,5430,0,35.504826,11.777395,109,0,9,0,0.02459893,0.0,2973,2975,2977,2992,1,0,7,0,3
5430,5460,0,10.773188,6.7007513,68,0,6,0,0.025273088,0.0,2972,2976,2984,3013,3,0,5,0,0
5460,5490,0,22.449247,8.864647,89,60,15,15,0.23153639,0.14503817,1004,1055,1080,1136,6,0,12,0,4
5490,5520,0,18.656816,8.718629,69,54,8,5,0.0989719,0.099236645,995,1011,1043,1103,6,0,6,1,2
5520,5550,0,39.42661,10.917112,52,9,12,0,0.09306194,0.0,1985,2004,2019,2072,5,0,10,0,1
5550,5580,0,14.8700485,8.300853,66,15,13,12,0.23292966,0.13942307,1988,2019,2089,2151,5,0,10,1,4
5580,5610,0,23.542625,9.746589,47,0,8,0,0.06338717,0.0,2972,2980,2991,3060,4,0,7,0,0
5610,5640,0,21.191456,9.2854395,111,1,12,1,0.2734688,0.09811321,1003,1024,1035,1056,4,0,9,0,3
5640,5670,0,17.34127,8.315165,103,9,4,1,0.09737381,0.035643034,1989,2002,2024,2061,3,0,3,0,0
5670,5700,0,21.060429,6.7097273,74,50,12,10,0.282,0.12,1043,1065,1077,1162,5,0,9,0,2
5700,5730,0,21.8851,8.279552,28,8,9,4,0.23690586,0.08108108,1001,1042,1098,1104,3,0,8,0,0
5730,5760,0,17.616512,7.871346,44,34,8,5,0.12497258,0.11415063,1489,1508,1514,1587,3,0,6,0,0
5760,5790,0,16.97822,9.91313,73,0,13,0,0.061453473,0.0,2973,2978,3004,3080,5,0,10,0,3
5790,5820,0,25.696583,9.067884,34,5,8,2,0.25751552,0.25714287,1006,1039,1053,1085,4,0,6,0,1
5820,5850,0,24.115904,8.292492,16,0,3,0,0.08436364,0.0,2972,3034,3040,3060,2,0,3,0,0
5850,5880,0,12.60345,7.99461,45,0,6,0,0.07309524,0.0,2479,2491,2512,2529,2,0,5,0,1
5880,5910,0,35.679993,7.3496046,26,30,9,7,0.21802506,0.1590909,1987,2054,2234,2340,5,0,7,0,2
5910,5940,0,23.288647,9.011329,93,8,10,1,0.09095222,0.0018518518,2478,2492,2528,2706,2,0,7,0,2
5940,5970,0,26.048334,8.099702,13,4,3,4,0.30476192,0.0952381,2013,2027,2041,2084,2,0,2,0,0
5970,6000,0,27.632519,11.52032,37,11,11,4,0.37385297,0.36363637,1014,1055,1063,1111,5,0,10,0,2
6000,6030,0,17.151987,6.802934,43,20,9,3,0.11988096,0.116071425,1984,2017,2034,2081,6,0,7,1,1
6030,6060,0,28.579885,9.235291,62,24,10,5,0.12972322,0.09962264,1985,2002,2036,2087,3,0,7,0,2
6060,6090,0,12.6705475,8.227825,21,1,4,0,0.094883725,0.0,1984,2017,2040,2081,2,0,3,0,0
6090,6120,0,18.354713,7.607665,79,0,8,0,0.022278482,0.0,2973,2975,2977,2992,2,0,6,0,2
6120,6150,0,19.296402,9.271528,53,8,12,1,0.112996265,0.0882353,1985,2008,2044,2076,5,0,10,0,2
6150,6180,0,11.404963,8.448212,31,0,8,0,0.24903226,0.0,2997,3000,3004,3025,2,0,6,0,0
6180,6210,0,18.89545,8.966177,28,0,9,0,0.068055555,0.0,3962,3981,3990,4050,5,0,8,0,1
6210,6240,0,29.067408,8.6033,37,0,7,0,0.06940559,0.0,2972,2985,3007,3019,3,0,6,0,0
6240,6270,0,25.04035,9.562203,28,0,5,0,0.092326544,0.0,3469,3531,3542,3560,2,0,4,0,1
6270,6300,0,18.21183,8.294317,27,16,4,3,0.118173756,0.041666668,1984,2001,2021,2070,2,0,4,0,0
6300,6330,0,23.391005,8.107985,44,1,6,0,0.07144659,0.0,1983,2001,2015,2023,2,0,5,0,0
6330,6360,0,13.356898,6.503124,12,9,2,3,0.24277778,0.2,1006,1058,1075,1089,2,0,2,0,0
6360,6390,0,34.98616,7.9303827,24,1,7,1,0.40932202,0.29661018,2038,2070,2090,2120,5,0,6,0,1
6390,6420,0,22.508532,7.231155,31,0,7,0,0.116254166,0.0,2974,3006,3033,3071,4,0,6,0,1
6420,6450,0,32.12024,8.63915,23,5,7,2,0.24628206,0.29807693,1991,2042,2062,2142,4,0,6,0,1
6450,6480,0,42.248196,11.724773,35,0,6,0,0.072475456,0.0,2972,2979,2989,3033,2,0,5,0,1
6480,6510,0,21.797472,7.8130817,23,10,7,6,0.26380953,0.2857143,1995,2059,2091,2170,5,0,5,0,1
6510,6540,0,23.529251,7.9519873,24,17,3,3,0.2974782,0.14864865,1073,1090,1108,1123,2,0,2,0,1
6540,6570,0,25.476137,6.806271,15,0,2,0,0.079828545,0.0,2972,3006,3045,3075,2,0,2,0,0
6570,6600,0,22.051495,6.316048,21,0,3,0,0.02962963,0.0,3961,3965,3970,3990,1,0,2,0,1
6600,6630,0,18.850685,8.277885,30,44,7,5,0.33093995,0.18181819,1035,1069,1096,1260,4,0,6,1,1
6630,6660,0,28.175861,8.521615,79,28,6,4,0.22307444,0.14285715,1009,1031,1102,1160,4,0,5,0,2
6660,6690,0,27.068281,8.815376,71,16,17,6,0.3479361,0.37254903,1009,1052,1108,1187,8,0,13,1,3
6690,6720,0,19.274189,9.080222,28,5,6,2,0.12958094,0.06382979,2478,2502,2525,2572,3,0,6,0,0
6720,6750,0,29.667664,8.159647,44,2,4,2,0.23983881,0.0880829,2002,2011,2038,2090,2,0,3,0,1
6750,6780,0,19.483736,8.21732,4,0,0,0,0.11904762,0.0,2980,2981,3001,3005,0,0,0,0,0
6780,6810,0,18.197243,7.1828,64,0,6,0,0.021052632,0.0,3961,3963,3965,3986,1,0,5,0,2
6810,6840,0,12.508723,8.53784,48,4,5,1,0.12241857,0.07177033,1985,2025,2027,2106,2,0,4,0,1
6840,6870,516,30.137598,7.704721,63,7,13,2,0.15195677,0.20134228,1984,2014,2053,2071,5,0,11,0,3
6870,6900,0,60.35638,10.503454,18,3,4,3,0.39390433,0.18171296,1693,1709,1771,1951,2,0,3,0,1
6900,6930,0,31.658974,9.141574,39,38,10,8,0.20772512,0.22222222,1107,1176,1216,1283,6,0,8,0,3
6930,6960,789,36.43997,12.193743,62,5,16,4,0.46516705,0.28846154,1023,1085,1116,1230,6,0,14,0,6
6960,6990,0,22.75379,7.5212374,30,0,9,0,0.07694989,0.0,2973,2985,3010,3030,4,0,7,1,1
6990,7020,0,22.911928,8.90448,90,0,8,0,0.04885552,0.0,2973,2976,2983,3034,4,0,5,0,2
7020,7050,0,17.595825,9.442237,74,41,9,4,0.07605066,0.08786872,1984,1993,2016,2129,3,0,6,0,3
