time_sec,pid,package,process_group,pss,paused_time,total_time
108,5208,com.facebook.services,serviceb,7014,0,0
108,1859,com.android.settings:remote,serviceb,11075,0,0
108,1706,com.google.android.inputmethod.latin,cached,27162,0,0
108,3756,com.android.vending,cached,36223,0,0
108,7919,com.android.printspooler,cached,5378,0,0
108,7890,com.xiaomi.discover,cached,14122,0,0
108,7658,com.miui.msa.global,cached,15689,0,0
108,7787,com.qualcomm.qti.RIDL,cached,3973,0,0
108,5190,com.google.android.apps.tachyon,cached,28599,0,0
108,7732,com.qualcomm.telephony,cached,3728,0,0
108,7721,com.qualcomm.embms:remote,cached,4582,0,0
108,7688,com.qualcomm.embms,cached,3773,0,0
108,7567,com.miui.weather2,cached,20285,0,0
108,7485,com.miui.screenrecorder,cached,8887,0,0
108,7220,com.miui.core,cached,4964,0,0
108,2498,com.mi.android.globalminusscreen,cached,44164,0,0
138,1,/init,native,1837,0,0
138,395,ueventd,native,810,0,0
138,430,mqsasd,native,2625,0,0
138,431,logd,native,2924,0,0
138,440,debuggerd,native,270,0,0
138,441,debuggerd64,native,314,0,0
138,442,vold,native,1299,0,0
138,444,debuggerd64:signaller,native,294,0,0
138,445,debuggerd:signaller,native,234,0,0
138,452,perfd,native,631,0,0
138,519,healthd,native,500,0,0
138,522,rmt_storage,native,548,0,0
138,523,tftp_server,native,519,0,0
138,527,esepmdaemon,native,577,0,0
138,529,qseecomd,native,523,0,0
138,530,pm-service,native,795,0,0
138,532,lmkd,native,738,0,0
138,533,servicemanager,native,638,0,0
138,534,surfaceflinger,native,31461,0,0
138,537,gx_fpd,native,722,0,0
138,540,mm-pp-dpps,native,4997,0,0
138,541,pm-proxy,native,616,0,0
138,573,qseecomd,native,718,0,0
138,575,sensors.qcom,native,824,0,0
138,629,fingerprintd,native,4878,0,0
138,687,cnd,native,5733,0,0
138,689,cnss_diag,native,952,0,0
138,690,time_daemon,native,873,0,0
138,691,thermal-engine,native,1789,0,0
138,692,wcnss_service,native,821,0,0
138,694,adsprpcd,native,858,0,0
138,695,hvdcp_opti,native,469,0,0
138,696,zygote64,native,9164,0,0
138,697,zygote,native,9453,0,0
138,700,shelld,native,4816,0,0
138,701,otad,native,1051,0,0
138,702,fdpp,native,577,0,0
138,706,audioserver,native,11684,0,0
138,707,cameraserver,native,5240,0,0
138,709,drmserver,native,1573,0,0
138,710,installd,native,791,0,0
138,711,keystore,native,1176,0,0
138,712,media.codec,native,1776,0,0
138,716,mediadrmserver,native,1418,0,0
138,717,media.extractor,native,3291,0,0
138,718,mediaserver,native,2357,0,0
138,720,netd,native,1460,0,0
138,725,rild,native,5226,0,0
138,729,dpmd,native,504,0,0
138,731,cnss-daemon,native,912,0,0
138,733,loc_launcher,native,609,0,0
138,739,ATFWD-daemon,native,768,0,0
138,748,qseeproxydaemon,native,4790,0,0
138,751,mm-qcamera-daemon,native,29588,0,0
138,759,audiod,native,2193,0,0
138,787,mdtpd,native,1087,0,0
138,788,mtd,native,4837,0,0
138,789,vsimd,native,2643,0,0
138,790,mlipayd,native,4787,0,0
138,799,gatekeeperd,native,788,0,0
138,805,dpmd,native,593,0,0
138,823,ipacm-diag,native,486,0,0
138,840,imsqmidaemon,native,621,0,0
138,846,ipacm,native,749,0,0
138,853,msm_irqbalance,native,531,0,0
138,854,rild,native,5010,0,0
138,857,qti,native,886,0,0
138,867,imsdatadaemon,native,918,0,0
138,870,netmgrd,native,1805,0,0
138,1276,lowi-server,native,1082,0,0
138,1278,slim_daemon,native,1846,0,0
138,1653,adbd,native,722,0,0
138,1684,wpa_supplicant,native,1745,0,0
138,2404,mcd,native,1430,0,0
138,3370,iptables-restore,native,689,0,0
138,3371,ip6tables-restore,native,610,0,0
138,8029,mdnsd,native,724,0,0
138,9392,dumpsys,native,568,0,0
138,2644,com.qualcomm.qti.services.secureui:sui_service,pers,4702,0,0
138,2633,com.quicinc.wbcserviceapp,pers,4445,0,0
138,2618,com.mi.AutoTest,pers,4402,0,0
138,2603,com.xiaomi.finddevice,pers,9885,0,0
138,2572,com.fingerprints.serviceext,pers,4519,0,0
138,2564,com.xiaomi.xmsf,pers,14343,0,0
138,2546,com.miui.daemon,pers,30852,0,0
138,1986,com.android.phone,pers,19264,0,0
138,1975,.dataservices,pers,8231,0,0
138,1724,com.android.systemui,pers,76438,0,0
138,1502,system,pers,216915,4.0573335,217.12102
138,6831,com.google.android.apps.maps,fore,250389,0,0
138,2486,com.miui.securitycenter.remote,fore,40138,0,0
138,1933,com.google.android.gms.persistent,vis,73685,0,0
138,2959,com.google.android.gms,vis,80620,0,0
138,3171,com.google.android.googlequicksearchbox:search,vis,53991,0,0
138,3611,com.touchtype.swiftkey,vis,60468,0,0
138,6405,com.google.android.gms.unstable,vis,24945,0,0
138,8231,com.facebook.orca,vis,83892,0,0
138,4959,com.xiaomi.joyose,vis,8760,0,0
138,3080,com.miui.analytics,vis,6866,0,0
138,2168,com.qualcomm.qcrilmsgtunnel,vis,5916,0,0
138,2768,com.android.smspush,vis,4458,0,0
138,2534,com.google.android.googlequicksearchbox:interactor,vis,27682,0,0
138,2396,com.google.android.ext.services,vis,5636,0,0
138,2971,com.xiaomi.location.fused,percept,6234,0,0
138,3265,com.lbe.security.miui,percept,13073,0,0
138,6207,com.android.chrome,backup,91332,0,0
138,6556,com.miui.gallery,backup,21834,0,0
138,2473,com.android.deskclock,backup,7524,0,0
138,2714,android.process.media,servicea,25460,0,0
138,5208,com.facebook.services,servicea,8869,0,0
138,8556,com.kakao.talk,servicea,86636,0,0
138,8183,org.simalliance.openmobileapi.service:remote,servicea,4383,0,0
138,2019,com.miui.home,home,46970,0,0
138,6377,com.android.camera,prev,31917,0,0
138,6094,com.google.android.youtube,prev,79371,0,0
138,2661,com.google.process.gapps,prev,7321,0,0
138,9064,com.miui.android.fashiongallery,prev,26680,0,0
138,8544,android.process.acore,prev,22329,0,0
138,8112,com.xiaomi.providers.appindex,prev,18481,0,0
138,3591,com.miui.powerkeeper,serviceb,15821,0,0
138,7994,com.xiaomi.mi_connect_service,serviceb,5007,0,0
