time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
2112,2142,0,35.86613,23.217644,1,1,0,0,0.3,0.0,2038,2038,2038,2038,0,0,0,0,0
2142,2172,0,28.886946,19.229784,101,0,82,0,0.21792763,0.0,3309,3312,3315,3322,10,0,32,4,68
2172,2202,0,21.255075,15.531753,48,1,8,1,0.53579104,0.6666667,1701,1701,1701,1704,0,0,2,0,5
2202,2232,0,23.775335,20.408436,91,0,62,0,0.27138644,0.0,2977,2983,2987,2995,8,0,25,5,50
2232,2262,0,42.98357,30.715273,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2262,2292,0,49.86338,17.36324,49,1,15,1,0.5728137,0.7368421,1521,1685,1689,1709,2,0,4,1,11
2292,2322,0,21.49705,15.256899,78,0,10,0,0.22551021,0.0,2977,2978,2978,2984,1,0,3,1,6
2322,2352,0,48.358707,40.191845,0,1,0,1,0.6,1.0,2007,2007,2007,2007,0,0,0,0,0
2352,2382,0,169.72284,191.09813,1,0,1,0,0.5,0.5,2540,2555,2555,2555,0,0,0,0,1
2382,2412,0,184.44283,258.63254,18,1,16,1,0.5083333,0.6666667,1993,2003,2013,2029,3,0,8,2,11
2412,2442,0,45.630642,30.117329,6,1,4,1,0.7259259,1.0,1075,1094,1101,1101,1,0,2,0,3
2442,2472,0,24.866768,19.990976,21,0,11,0,0.2929703,0.0,2507,2514,2518,2521,2,0,5,2,8
2472,2502,0,55.755463,24.274147,0,0,0,0,0.4,0.0,3029,3029,3029,3029,0,0,0,0,0
2502,2532,0,106.520454,50.8129,4,0,2,0,0.40714288,0.25,2524,2537,2547,2557,0,0,1,0,2
2532,2562,594001,55.505795,24.658396,100,1,3,1,0.40679997,0.034,1997,1998,1998,2001,0,0,2,0,1
2562,2592,0,13.149755,11.462597,28,1,3,1,0.32043797,0.10218978,2004,2006,2007,2042,1,0,1,0,1
2592,2622,0,14.435371,11.667772,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2622,2652,0,0.0,0.0,0,0,0,0,0.1,0.0,3990,3990,3990,3990,0,0,0,0,0
2652,2682,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2682,2712,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2712,2742,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2742,2772,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2772,2802,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2802,2832,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2832,2862,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2862,2892,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2892,2922,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2922,2952,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2952,2982,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2982,3012,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3012,3042,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3072,3102,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3102,3132,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3132,3162,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3162,3192,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3192,3222,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3222,3252,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3252,3282,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3282,3312,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3312,3342,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3342,3372,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3372,3402,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3402,3432,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3432,3462,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3462,3492,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3522,3552,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3552,3582,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3582,3612,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3612,3642,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3642,3672,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3672,3702,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3702,3732,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3732,3762,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3762,3792,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3792,3822,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3822,3852,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3852,3882,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3882,3912,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3912,3942,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3942,3972,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3972,4002,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4002,4032,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4032,4062,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4062,4092,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4092,4122,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4122,4152,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4152,4182,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4182,4212,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4242,4272,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4272,4302,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4302,4332,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4332,4362,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4362,4392,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4392,4422,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4422,4452,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4452,4482,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4482,4512,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4512,4542,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4542,4572,0,44.42008,28.879105,144,47,27,5,0.38939598,0.16125213,642,646,651,716,2,0,5,1,22
4572,4602,0,18.64638,14.309754,70,0,22,0,0.32829183,0.15658364,2485,2491,2495,2510,5,0,11,5,12
4602,4632,0,21.112814,14.295097,56,0,11,0,0.09839344,0.0,2974,2980,2997,3190,2,0,5,1,5
4632,4662,0,29.779224,14.353184,131,1,2,1,0.26730567,0.0031948881,1994,1998,1999,2063,0,0,1,0,1
4662,4692,0,105.32691,52.45227,1,1,1,1,0.53333336,0.6666667,2053,2063,2063,2063,0,0,0,0,0
4692,4722,0,80.14387,44.287006,137,1,4,1,0.40207714,0.010385756,2001,2013,2021,2022,2,0,3,0,3
4722,4752,0,70.79769,54.126785,132,0,23,0,0.13495441,0.0,2980,2982,2983,2986,2,0,10,1,10
4752,4782,0,96.1409,50.315643,18,1,5,1,0.56188405,0.65,1098,1179,1187,1187,4,0,5,1,3
4782,4812,0,77.60351,43.832706,16,2,2,2,0.5896327,0.9,1047,1050,1055,1061,0,0,1,0,1
4812,4842,0,75.06634,45.498627,1,0,1,0,0.4,0.0,2996,3021,3021,3021,1,0,1,0,0
4842,4872,0,44.734604,28.91318,41,0,14,0,0.298517,0.011494253,2538,2542,2544,2569,4,0,12,12,2
4872,4902,0,82.21228,82.21228,81,1,26,1,0.46320987,0.3160494,1999,2001,2003,2017,2,0,7,1,20
4902,4932,0,23.729671,14.286644,6,1,4,1,0.91999996,1.0,62,80,93,97,1,0,1,0,3
4932,4962,0,27.173601,16.41641,37,1,17,1,0.48979717,0.44898593,2020,2026,2037,2067,3,0,9,3,11
4962,4992,0,33.768715,14.918739,0,1,0,1,0.6,1.0,2117,2117,2117,2117,0,0,0,0,0
4992,5022,0,174.80989,30.893026,0,0,0,0,0.4,0.0,2981,2981,2981,2981,0,0,0,0,0
5022,5052,0,50.67385,23.476316,50,1,6,1,0.36727715,0.09279585,2052,2065,2068,2103,2,0,3,0,3
5052,5082,0,15.700373,12.74861,62,3,5,3,0.6286838,1.0,69,75,79,140,1,0,3,0,3
5082,5112,0,91.31623,48.705654,1,0,1,0,0.4,0.0,2981,3024,3024,3024,0,0,0,0,0
5112,5142,0,41.729874,19.783352,39,1,24,1,0.5216495,0.6082474,2043,2047,2050,2069,3,0,9,2,19
5142,5172,0,24.752707,19.148556,46,1,17,1,0.43265933,0.40058482,2013,2015,2017,2029,1,0,4,1,13
5172,5202,0,29.400276,20.018723,74,0,14,0,0.23848239,0.0,2979,2980,2981,2986,0,0,4,1,10
5202,5232,0,22.015545,14.475155,6,1,3,1,0.6965517,1.0,1058,1067,1073,1085,1,0,2,1,1
5232,5262,0,63.551483,63.551483,7,0,0,0,0.11081082,0.0,3966,3968,3972,4066,0,0,0,0,0
5262,5292,0,57.037125,66.33023,0,0,0,0,0.2,0.0,3973,3973,3973,3973,0,0,0,0,0
5292,5322,0,36.44675,36.44675,2,0,1,0,0.3652174,0.0,2525,2548,2548,2568,0,0,1,0,1
5322,5352,0,100.21853,30.356306,1,0,1,0,0.4,0.0,2993,3003,3003,3003,0,0,1,0,1
5352,5382,0,24.878538,12.406599,8,1,2,1,0.45853657,0.29268292,1991,1996,2008,2019,0,0,1,0,1
5382,5412,0,90.8416,53.114025,1,1,1,1,0.6,1.0,2029,2029,2029,2029,0,0,0,0,0
5412,5442,0,41.377518,36.288612,41,0,40,0,0.3980488,0.0,2984,2987,2989,2998,38,0,40,40,3
5442,5472,0,57.550198,53.336456,4,1,1,1,0.44545454,0.22727273,1993,2006,2021,2021,0,0,0,0,1
5472,5502,0,30.131767,10.253841,1,1,1,1,0.5857143,0.92857146,2025,2031,2033,2033,0,0,1,0,1
5502,5532,0,77.848175,61.578354,1,1,1,1,0.8,1.0,1059,1059,1059,1059,0,0,1,0,1
5532,5562,0,45.27158,13.864973,9,1,3,1,0.6577778,1.0,1132,1140,1153,1159,1,0,2,0,1
5562,5592,0,11.167468,10.43326,14,0,1,0,0.30441177,0.0,2994,2994,2995,3003,0,0,0,0,0
5592,5622,0,70.00667,23.844296,0,0,0,0,0.4,0.0,2985,2985,2985,2985,0,0,0,0,0
5622,5652,0,24.391417,11.612474,13,1,3,0,0.20660174,0.015151516,2495,2526,2535,2592,1,0,2,2,1
5652,5682,0,37.601254,7.066845,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
5682,5712,0,57.830654,57.830654,3,0,0,0,0.11290322,0.0,3966,3967,3968,3985,0,0,0,0,0
5712,5742,0,34.76147,8.779488,7,1,0,1,0.4060606,0.030303031,2104,2105,2105,2122,0,0,0,0,0
5742,5772,0,11.136313,5.9186144,0,1,0,0,0.4,0.25,2048,2048,2048,2048,0,0,0,0,0
5772,5802,0,134.94456,22.157602,1,1,1,1,0.7,1.0,66,66,66,66,0,0,0,0,1
5802,5832,0,62.00062,22.566408,0,0,0,0,0.2,0.0,2977,2977,2977,2977,0,0,0,0,0
5832,5862,0,151.25151,29.527073,0,0,0,0,0.36666667,0.0,3044,3045,3045,3045,0,0,0,0,0
5862,5892,0,86.14924,28.105717,0,1,0,1,0.6,1.0,2005,2005,2005,2005,0,0,0,0,0
5892,5922,0,131.1321,131.1321,0,0,0,0,0.3,0.0,3490,3490,3490,3490,0,0,0,0,0
5922,5952,0,68.01929,30.719408,1,1,1,1,0.6,1.0,2049,2052,2052,2052,0,0,0,0,0
5952,5982,0,141.91745,131.57748,0,0,0,0,0.5,0.5,2513,2513,2513,2513,0,0,0,0,0
5982,6012,0,85.13284,42.63243,0,1,0,1,0.6,1.0,1042,1042,1042,1042,0,0,0,0,0
6012,6042,0,88.593544,25.279783,0,1,0,1,0.6,1.0,2047,2047,2047,2047,0,0,0,0,0
6042,6072,0,72.33605,26.243467,0,1,0,0,0.2,0.0,1991,1991,1991,1991,0,0,0,0,0
6072,6102,0,21.000818,20.995571,0,0,0,0,0.3,0.0,2979,2979,2979,2979,0,0,0,0,0
6102,6132,0,108.89239,46.28706,1,1,0,1,0.5,0.5,2044,2044,2044,2044,0,0,0,0,0
6132,6162,0,17.534739,17.205921,0,0,0,0,0.2,0.0,2976,2976,2976,2976,0,0,0,0,0
6162,6192,0,72.960915,37.066776,2,0,0,0,0.3181818,0.0,2980,2981,2990,3000,0,0,0,0,0
6192,6222,0,173.9711,137.24803,0,1,0,1,0.6,1.0,2042,2042,2042,2042,0,0,0,0,0
6222,6252,0,44.78696,37.00955,1,2,1,1,0.9,1.0,116,116,116,116,0,0,0,0,1
6252,6282,0,111.43551,33.625572,1,1,1,1,0.8,1.0,1057,1057,1057,1057,0,0,1,0,1
6282,6312,0,131.01347,39.006966,0,0,0,0,0.4,0.0,3047,3047,3047,3047,0,0,0,0,0
6312,6342,0,66.94947,37.75534,0,1,0,1,0.65,1.0,1528,1528,1528,1528,0,0,0,0,0
6342,6372,0,28.293402,25.665087,0,1,0,0,0.4,0.0,1991,1991,1991,1991,0,0,0,0,0
6372,6402,0,98.70293,28.640116,0,0,0,0,0.3,0.0,3506,3506,3506,3506,0,0,0,0,0
6402,6432,0,183.59116,27.94975,0,1,0,1,0.6,1.0,2120,2120,2120,2120,0,0,0,0,0
6432,6462,0,80.27493,32.55549,0,0,0,0,0.4,0.0,2998,2998,2998,2998,0,0,0,0,0
6462,6492,0,81.935715,37.68955,1,1,0,1,0.7,1.0,1049,1049,1049,1049,0,0,0,0,0
6492,6522,0,92.452484,29.794876,1,1,1,1,0.5666667,0.8333334,2033,2034,2034,2034,0,0,0,0,0
6522,6552,0,109.05285,22.71944,1,1,1,1,0.8,1.0,1109,1109,1109,1109,0,0,0,0,1
6552,6582,0,87.46516,32.34712,1,1,0,1,0.47222224,0.4166667,1702,1708,1708,1708,0,0,0,0,0
6582,6612,0,25.659899,18.788744,1,1,0,1,0.5277778,0.75,2236,2236,2236,2236,0,0,0,0,0
6612,6642,0,73.809074,34.70008,0,0,0,0,0.2,0.0,3963,3963,3963,3963,0,0,0,0,0
6642,6672,0,110.99347,68.55231,0,0,0,0,0.5,0.5,2546,2546,2546,2546,0,0,0,0,0
6672,6702,0,90.07381,32.79831,1,1,0,0,0.33333334,0.0,2000,2001,2001,2001,0,0,0,0,0
6702,6732,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6732,6762,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6762,6792,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6792,6822,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6822,6852,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6852,6882,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6882,6912,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6912,6942,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6942,6972,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
6972,7002,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7002,7032,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7032,7062,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7062,7092,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7092,7122,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7122,7152,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7152,7182,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7182,7212,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7212,7242,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7272,7302,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7302,7332,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7332,7362,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7362,7392,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7392,7422,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7422,7452,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7452,7482,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7482,7512,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7512,7542,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7542,7572,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7572,7602,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7602,7632,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7632,7662,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
7662,7692,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
