time_sec,pid,package,process_group,pss,paused_time,total_time
84,6534,com.android.chrome:webview_service,cached,8550,0,0
84,5019,com.android.vending:download_service,cached,9369,0,0
84,6703,com.android.chrome:privileged_process0,cached,14690,0,0
84,6685,com.android.chrome:sandboxed_process0,cached,13791,0,0
84,5409,com.google.android.apps.docs,cached,28501,0,0
84,6226,com.google.android.apps.tachyon,cached,20438,0,0
84,5896,android.process.acore,cached,19125,0,0
84,5564,com.xiaomi.account:accountservice,cached,16719,0,0
84,5945,com.facebook.system,cached,4100,0,0
84,4915,com.android.providers.calendar,cached,5962,0,0
84,4838,com.android.calendar,cached,8971,0,0
84,5193,com.android.settings,cached,8852,0,0
84,5198,com.xiaomi.finddevice:securitypush,cached,4617,0,0
84,4742,com.xiaomi.simactivate.service,cached,6312,0,0
84,2593,com.mi.android.globalminusscreen,cached,43859,0,0
114,1,/init,native,1802,0,0
114,395,ueventd,native,796,0,0
114,430,mqsasd,native,2606,0,0
114,431,logd,native,2583,0,0
114,440,debuggerd,native,253,0,0
114,441,debuggerd64,native,298,0,0
114,442,vold,native,1238,0,0
114,444,debuggerd64:signaller,native,294,0,0
114,445,debuggerd:signaller,native,239,0,0
114,451,perfd,native,614,0,0
114,517,healthd,native,496,0,0
114,520,rmt_storage,native,534,0,0
114,521,tftp_server,native,513,0,0
114,525,esepmdaemon,native,570,0,0
114,527,qseecomd,native,499,0,0
114,528,pm-service,native,814,0,0
114,530,lmkd,native,733,0,0
114,531,servicemanager,native,626,0,0
114,532,surfaceflinger,native,31685,0,0
114,534,gx_fpd,native,714,0,0
114,536,mm-pp-dpps,native,4108,0,0
114,538,pm-proxy,native,602,0,0
114,569,qseecomd,native,717,0,0
114,590,sensors.qcom,native,833,0,0
114,648,fingerprintd,native,3991,0,0
114,684,cnd,native,4718,0,0
114,686,cnss_diag,native,967,0,0
114,687,time_daemon,native,886,0,0
114,688,thermal-engine,native,1772,0,0
114,689,wcnss_service,native,810,0,0
114,691,adsprpcd,native,870,0,0
114,692,hvdcp_opti,native,465,0,0
114,693,zygote64,native,4615,0,0
114,694,zygote,native,12706,0,0
114,696,shelld,native,3936,0,0
114,697,otad,native,1042,0,0
114,698,fdpp,native,574,0,0
114,701,audioserver,native,11836,0,0
114,702,cameraserver,native,3358,0,0
114,703,drmserver,native,1408,0,0
114,705,installd,native,771,0,0
114,707,keystore,native,1211,0,0
114,708,media.codec,native,1533,0,0
114,710,mediadrmserver,native,1357,0,0
114,711,media.extractor,native,1951,0,0
114,713,mediaserver,native,1846,0,0
114,715,netd,native,1495,0,0
114,716,rild,native,4799,0,0
114,717,dpmd,native,463,0,0
