time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
2884,2914,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2914,2944,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2944,2974,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
2974,3004,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3004,3034,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3034,3064,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3064,3094,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3094,3124,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3124,3154,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3154,3184,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3184,3214,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3214,3244,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3244,3274,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3274,3304,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3304,3334,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3334,3364,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3364,3394,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3394,3424,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3424,3454,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3454,3484,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3484,3514,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3514,3544,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3544,3574,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3574,3604,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3604,3634,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3634,3664,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3664,3694,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3694,3724,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3724,3754,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3754,3784,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3784,3814,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3814,3844,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3844,3874,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3874,3904,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3934,3964,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3964,3994,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
3994,4024,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4024,4054,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4054,4084,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4084,4114,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4114,4144,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4144,4174,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4174,4204,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4204,4234,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4234,4264,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4264,4294,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4294,4324,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4324,4354,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4354,4384,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4384,4414,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4444,4474,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4474,4504,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4504,4534,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4534,4564,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4564,4594,0,0.0,0.0,0,0,0,0,0.0,0.0,4950,4950,4950,4950,0,0,0,0,0
4594,4624,0,0.0,0.0,26,0,10,0,0.113608934,0.0,3468,3483,3490,3553,3,0,7,0,4
4624,4654,0,32.767372,22.15574,60,0,12,0,0.11980877,0.0,2973,3007,3020,3040,4,0,10,0,3
4654,4684,0,7.2724657,6.6904173,86,54,29,13,0.3823619,0.29464287,1085,1142,1320,1720,16,2,21,1,9
4684,4714,0,45.695786,8.019077,67,60,4,3,0.0675,0.060000002,1242,1262,1271,1466,3,0,3,0,0
4714,4744,0,16.338413,6.751527,33,32,11,8,0.20131148,0.20409358,1244,1281,1301,1374,4,0,9,0,2
4744,4774,0,44.01312,10.846518,61,2,12,2,0.46143818,0.2128514,1028,1036,1047,1148,6,0,10,0,3
4774,4804,0,36.75726,12.001871,47,5,8,2,0.13668747,0.027027028,1985,2004,2013,2066,3,0,5,0,4
4804,4834,0,12.003036,8.000825,36,26,3,0,0.075179495,0.0,1983,2004,2012,2045,1,0,2,0,1
4834,4864,0,24.523851,12.344313,13,0,1,0,0.036447812,0.0,3467,3474,3476,3481,0,0,1,0,0
4864,4894,0,10.636875,6.68487,76,18,18,4,0.19123247,0.23780487,997,1052,1113,1226,7,0,13,1,5
4894,4924,0,67.874954,11.999537,74,0,15,0,0.061482646,0.0,2973,2979,2987,3408,4,0,11,0,6
4924,4954,0,20.511541,11.503187,89,0,10,0,0.04385327,0.0,2973,2976,2982,3050,3,0,7,0,2
4954,4984,0,111.992004,7.339979,26,20,7,7,0.2793836,0.15789473,1006,1530,1624,1638,4,0,6,0,1
4984,5014,0,16.52918,7.949777,66,40,14,4,0.26979798,0.25104603,11,31,59,583,6,0,12,0,2
5014,5044,0,16.227022,9.587051,48,3,2,1,0.32533708,0.059117824,1674,1683,1687,1707,1,0,2,0,0
5044,5074,0,29.147297,10.139999,57,34,12,10,0.24790068,0.12,1000,1035,1050,1483,4,0,10,0,3
5074,5104,846,64.51879,23.220034,45,38,2,2,0.039972343,0.01459854,1984,1991,2033,2094,1,0,1,0,0
5104,5134,0,16.129112,7.211728,105,0,26,0,0.25066668,0.0,2990,2993,3013,3077,8,0,20,0,11
5134,5164,0,24.114103,8.872392,42,0,3,0,0.044998743,0.0,2972,2977,2981,2995,0,0,2,0,0
5164,5194,0,12.982926,8.3571205,63,53,12,7,0.16391236,0.18675214,1490,1516,1535,1649,5,0,9,0,3
5194,5224,0,27.88134,7.898567,89,61,18,20,0.19834752,0.08064516,1988,2003,2011,2133,8,0,13,1,5
5224,5254,0,37.837063,14.421777,43,0,2,0,0.027003367,0.0,2972,2975,2983,3014,1,0,2,0,0
5254,5284,0,8.186537,6.910029,41,3,1,3,0.21259221,0.024,1007,1017,1018,1025,0,0,1,0,0
5284,5314,0,68.87754,9.176769,35,16,9,3,0.4754301,0.2736842,27,237,301,384,4,0,7,0,1
5314,5344,0,17.430109,11.816467,55,32,11,2,0.124483086,0.11852655,1490,1511,1519,1595,4,0,9,0,2
5344,5374,0,18.276539,8.585214,59,43,7,3,0.2767386,0.069767445,997,1007,1067,1151,4,0,5,0,2
5374,5404,0,31.257566,8.552347,65,42,11,5,0.16574626,0.165,10,68,97,148,6,0,8,0,2
5404,5434,0,53.816208,12.582651,63,0,2,0,0.007643312,0.0,2973,2973,2974,2977,0,0,2,0,0
5434,5464,0,0.0,0.0,40,0,1,0,0.20199005,0.0,2987,2988,2989,2990,0,0,1,0,0
5464,5494,0,0.0,0.0,56,2,5,1,0.17190792,0.023118623,2057,2095,2104,2158,3,0,4,0,1
5494,5524,0,33.17724,8.304999,84,0,8,0,0.036485173,0.0,2973,2976,2980,3060,3,0,5,0,3
5524,5554,0,17.399858,8.641386,90,91,18,21,0.17764004,0.19607843,996,1021,1056,1391,9,0,12,0,7
5554,5584,0,56.694664,10.432359,31,0,2,0,0.014285715,0.0,2973,2974,2980,3002,2,0,1,0,0
5584,5614,0,14.34128,6.380315,148,67,24,7,0.12720391,0.12,996,1032,1092,1330,12,0,18,1,10
5614,5644,0,12.359557,7.51689,133,89,13,9,0.3333565,0.12857738,12,28,77,133,7,0,9,0,4
5644,5674,0,13.863689,7.4473734,69,3,3,2,0.17585784,0.018382354,2490,2506,2507,2514,2,0,1,0,0
5674,5704,0,18.5645,9.746342,56,0,13,0,0.22463515,0.110958904,2516,2528,2542,2568,5,0,9,0,3
5704,5734,245003,26.817379,9.745695,26,0,7,0,0.1494737,0.0,2975,2993,3004,3180,3,0,5,0,1
5734,5764,0,27.046028,9.595644,93,0,9,0,0.21974249,0.0,2997,2998,3003,3035,5,0,8,0,2
5764,5794,0,22.285696,6.783368,139,41,3,4,0.08516973,0.032894738,995,1025,1029,1078,2,0,1,0,1
5794,5824,0,23.192202,7.068215,53,0,10,0,0.12437922,0.0,2480,2495,2504,2563,5,0,8,0,1
5824,5854,0,39.912678,26.08638,44,36,7,2,0.183284,0.10204082,1006,1017,1040,1163,4,0,5,0,1
5854,5884,0,17.50323,7.438654,69,0,21,0,0.15619516,0.0,2975,2995,3030,3600,8,1,19,0,5
5884,5914,681002,15.648543,8.000834,45,27,7,4,0.38542536,0.3875862,40,148,190,220,6,0,6,1,3
5914,5944,0,36.54803,6.405409,41,43,4,5,0.09574592,0.09149185,1242,1266,1310,1400,3,0,3,0,1
5944,5974,719,15.096265,6.773796,46,24,7,6,0.1831933,0.09922802,1863,1914,1956,1976,5,0,6,0,1
5974,6004,0,47.770893,11.211959,112,17,19,3,0.14780703,0.16228071,1243,1292,1332,1367,9,0,15,1,4
6004,6034,0,57.69709,18.189024,58,0,2,0,0.031009525,0.0,2973,2975,2979,3006,0,0,2,0,0
6034,6064,0,33.743835,7.379836,23,17,5,3,0.1199241,0.14285715,2203,2243,2275,2295,2,0,4,0,1
6064,6094,0,19.101597,7.628644,34,28,3,2,0.063703276,0.03448276,1983,2001,2007,2066,2,0,2,0,0
6094,6124,0,24.543415,8.295775,16,0,7,0,0.13531074,0.0,2975,2993,3010,3035,2,0,6,0,1
6124,6154,0,23.471758,9.239025,45,9,12,1,0.2050707,0.06923077,2008,2024,2041,2081,5,0,9,0,3
6154,6184,0,15.604612,6.3919187,22,21,3,3,0.26893324,0.10344828,1002,1013,1037,1071,2,0,2,0,0
6184,6214,0,21.437004,6.552823,21,1,3,1,0.26489726,0.1369863,2022,2036,2042,2110,2,0,2,0,0
6214,6244,0,9.843242,9.106252,68,0,6,0,0.07238041,0.0,2975,2981,2988,3012,3,0,5,0,1
6244,6274,0,27.627888,9.372412,39,33,3,5,0.07002538,0.04761905,1983,1999,2017,2064,2,0,3,0,1
6274,6304,0,17.393652,7.397553,65,15,13,8,0.22473764,0.17586207,999,1039,1066,1112,7,0,10,1,3
6304,6334,0,18.6619,10.868853,34,1,7,0,0.13771543,0.05140187,2482,2492,2510,2528,3,0,4,0,1
6334,6364,0,12.549022,7.44853,51,0,6,0,0.038517952,0.0,2972,2977,2984,3090,2,0,5,0,1
6364,6394,0,27.503237,11.561712,41,8,11,4,0.47228938,0.26666668,1042,1175,1203,1220,5,0,7,0,5
6394,6424,0,23.674063,7.799939,40,32,10,4,0.12632468,0.1259887,1984,2007,2049,2172,4,0,8,0,2
6424,6454,0,23.295029,8.249156,71,75,16,10,0.18164103,0.2,996,1029,1072,1280,8,0,10,1,4
6454,6484,0,22.009125,6.684875,42,56,8,0,0.12757143,0.0,1986,2011,2022,2112,4,0,6,0,1
6484,6514,0,15.1679735,7.160901,58,12,13,3,0.12614715,0.10560345,1984,2027,2063,2149,5,0,10,1,4
6514,6544,0,36.926815,11.281589,74,18,19,6,0.18508056,0.14932127,1985,2017,2040,2083,11,0,16,0,4
6544,6574,0,24.138489,8.837654,74,0,9,0,0.024193548,0.0,3961,3964,3972,3990,4,0,7,0,3
6574,6604,0,17.957521,8.437176,76,46,11,6,0.12419303,0.13636364,995,1033,1056,1085,4,0,8,1,3
6604,6634,0,22.070469,8.413893,84,79,12,8,0.2631991,0.1632653,12,118,144,209,6,0,10,1,3
6634,6664,0,17.867918,8.028315,65,62,9,9,0.20506915,0.117149755,1050,1083,1113,1238,6,0,8,1,2
6664,6694,402,50.44565,9.302935,160,1,20,1,0.2928637,0.06431853,2013,2028,2044,2090,8,0,17,1,5
6694,6724,0,35.50841,12.734988,27,1,2,0,0.21777777,0.0,2022,2024,2029,2081,1,0,1,0,0
6724,6754,0,12.611052,5.92117,28,0,2,0,0.049238987,0.0,2972,3001,3225,3270,1,0,2,0,1
6754,6784,0,8.70704,5.4436607,52,0,8,0,0.039933573,0.0,2972,2976,2985,3020,3,0,8,0,0
6784,6814,0,30.498629,10.157886,21,5,3,1,0.24345239,0.0625,1988,2002,2011,2027,2,0,2,0,0
6814,6844,0,29.410254,8.562025,89,12,17,11,0.2527448,0.16897507,2000,2081,2096,2140,6,0,12,1,5
6844,6874,0,23.868916,8.641964,69,0,14,0,0.08946083,0.0,2973,2983,3001,3033,6,0,10,0,3
6874,6904,0,24.05808,14.147421,46,37,10,6,0.18893608,0.15384616,997,1036,1050,1135,6,0,9,0,1
6904,6934,0,16.229187,7.611444,34,1,4,0,0.061802827,0.0,1983,1991,1999,2081,1,0,3,0,1
6934,6964,0,18.961624,7.415581,87,76,22,2,0.15246914,0.13333334,996,1018,1069,1271,9,0,15,2,9
6964,6994,0,11.223092,9.59107,72,0,13,0,0.14238095,0.0,2483,2496,2505,2531,6,0,10,0,1
6994,7024,0,45.38136,21.411768,97,2,25,1,0.35155925,0.25779626,2019,2024,2031,2057,10,0,20,0,5
7024,7054,0,14.717182,11.45599,13,0,10,0,0.14705881,0.0,3964,3965,3966,3967,3,0,7,0,0
7054,7084,0,20.253487,20.795269,14,0,11,0,0.15774648,0.0,3965,3967,3969,3975,5,0,7,0,0
7084,7114,0,28.203726,26.336107,13,0,11,0,0.17352942,0.0,3965,3968,3968,3969,4,0,10,0,0
7114,7144,0,26.523813,25.883652,14,0,11,0,0.16,0.0,3965,3967,3967,3968,5,0,7,0,0
7144,7174,0,25.83628,27.542645,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
7174,7204,0,28.001425,27.092773,13,0,10,0,0.16363636,0.0,3965,3968,3968,3969,4,0,9,0,0
7204,7234,0,26.708292,26.582476,14,0,11,0,0.16388889,0.0,3965,3968,3968,3969,4,0,9,0,0
7234,7264,0,26.608953,26.16946,13,0,11,0,0.17575757,0.0,3965,3968,3968,3971,4,0,9,0,0
7264,7294,0,27.186823,26.66409,14,0,11,0,0.16111112,0.0,3965,3967,3968,3969,4,0,8,0,0
7294,7324,0,27.66464,27.868292,14,0,12,0,0.18285714,0.0,3965,3967,3968,3968,4,0,10,0,0
