time_start_sec,time_end_sec,launch_time,draw_time_avg,draw_time_median,total_frames,total_frames_median,janky_frames,janky_frames_median,janky_ratio,janky_ratio_median,percentile_50_ms,percentile_90_ms,percentile_95_ms,percentile_99_ms,missed_vsync_count,high_input_latency_count,slow_ui_thread_count,slow_bitmap_uploads_count,slow_issue_draw_commands_count
1997,2027,0,18.569918,8.966173,31,3,5,1,0.21729057,0.06363636,2593,2647,2648,2650,1,0,4,0,1
2027,2057,0,147.77501,9.30939,32,0,5,0,0.035365853,0.0,3961,3964,3968,3973,2,0,4,0,0
2057,2087,0,73.736115,10.310709,53,0,14,0,0.103681944,0.0,2973,3028,3073,3180,7,0,10,0,4
2087,2117,0,20.133005,7.538329,48,1,9,1,0.14729482,0.04910714,2483,2542,2578,2620,4,0,6,0,3
2117,2147,0,68.26018,15.438296,31,0,3,0,0.023076924,0.0,3961,3963,3965,3973,1,0,3,0,0
2147,2177,0,0.0,0.0,52,41,11,8,0.30315262,0.2,26,150,177,316,8,0,9,1,2
2177,2207,0,56.625797,10.54938,53,3,11,2,0.19560663,0.09677419,1990,2003,2014,2045,4,0,9,0,0
2207,2237,0,15.687637,8.145811,51,31,3,5,0.061329223,0.03267974,1983,1990,2020,2043,2,0,3,0,0
2237,2267,335,57.873955,15.32774,55,5,14,3,0.27208686,0.25,1005,1059,1173,1254,5,0,7,1,8
2267,2297,0,29.14442,10.226172,134,7,18,3,0.35805467,0.25472814,1096,1181,1197,1236,8,0,12,1,7
2297,2327,0,31.370985,8.321872,35,0,5,0,0.058190096,0.0,2972,2983,3001,3080,3,0,3,0,1
2327,2357,0,20.436464,7.9639635,71,29,11,9,0.2662795,0.14044943,12,38,242,284,4,0,8,0,2
2357,2387,0,31.422585,9.03895,77,29,22,11,0.4119451,0.37931034,1009,1159,1184,1263,10,0,15,0,7
2387,2417,0,19.2191,8.588846,10,0,3,0,0.06530612,0.0,2973,3051,3071,3091,2,0,3,0,1
2417,2447,0,96.05494,15.714605,29,21,10,7,0.21065164,0.14285715,1986,2044,2085,2630,5,0,7,1,4
2447,2477,0,39.523838,9.505953,51,39,10,12,0.13884845,0.13953489,1985,2112,2143,2179,4,0,8,1,3
2477,2507,0,23.809767,8.619893,67,20,15,9,0.48556644,0.36,1197,1332,1381,1437,9,0,11,1,6
2507,2537,0,58.236,8.13659,44,1,10,0,0.14273167,0.0,1986,2050,2131,2311,5,0,9,1,1
2537,2567,0,37.194904,8.060125,41,2,4,2,0.26485714,0.074285716,2182,2212,2243,2270,3,0,3,0,1
2567,2597,0,43.591187,8.889742,28,13,6,7,0.29081672,0.15384616,1005,1269,1309,1335,4,0,5,0,2
2597,2627,0,34.043545,8.782698,63,1,9,1,0.3835698,0.13213485,2097,2105,2113,2146,3,0,4,0,4
2627,2657,0,464.10916,223.3802,17,6,3,3,0.27627707,0.1904762,1004,1064,1094,1345,2,0,2,0,0
2657,2687,0,25.628391,6.887679,42,45,13,7,0.26043546,0.29411766,998,1070,1250,1560,5,0,11,0,2
2687,2717,0,49.916668,11.896078,62,2,12,2,0.2751395,0.17272727,2193,2210,2256,2310,6,1,10,0,3
2717,2747,0,77.5226,34.376076,19,15,12,3,0.38000003,0.2,1002,1068,1095,1135,6,0,10,0,3
2747,2777,0,96.65558,11.349396,9,2,3,1,0.2702703,0.35135135,2008,2062,2222,2242,2,0,2,0,1
2777,2807,0,32.43341,13.328452,10,5,3,4,0.31884235,0.29166666,720,770,781,788,2,0,2,0,1
2807,2837,0,33.229137,10.413786,48,10,1,1,0.055418767,0.0049668876,2478,2492,2511,2617,0,0,1,0,0
2837,2867,0,0.0,0.0,7,0,2,0,0.10705882,0.0,2973,3046,3059,3059,1,0,1,0,1
2867,2897,0,50.843693,6.469092,64,21,10,1,0.06739797,0.04761905,1984,1991,2003,2040,4,0,8,0,2
2897,2927,0,22.811722,6.951787,54,52,6,5,0.18398097,0.09615385,999,1039,1218,1350,3,0,4,0,1
2927,2957,0,20.485521,9.361618,40,18,9,2,0.11923219,0.11111111,1985,2012,2037,2252,2,0,7,0,1
2957,2987,0,34.22216,12.732607,49,35,9,4,0.15397862,0.14,996,1030,1090,1311,4,0,7,0,4
2987,3017,0,27.640564,9.8178425,43,2,8,2,0.2816384,0.15819208,1991,2043,2067,2081,4,0,6,0,1
3017,3047,0,47.924732,10.115634,39,26,13,6,0.34780952,0.26880082,1018,1126,1151,1277,5,0,10,0,3
3047,3077,0,29.896967,11.002794,27,4,8,2,0.25223413,0.17977528,1990,2015,2048,2370,3,0,7,0,2
3077,3107,0,77.17749,20.772617,52,32,14,6,0.14965686,0.1875,1985,2008,2062,2227,5,0,9,1,6
3107,3137,0,33.30596,11.606692,41,1,13,1,0.56810904,0.53846157,1013,1058,1198,1248,8,0,11,0,3
3137,3167,0,48.769493,10.742006,43,26,8,1,0.33741516,0.1369863,1196,1266,1313,1428,3,0,6,0,2
3167,3197,0,28.059046,12.078249,51,0,14,0,0.27573022,0.102564104,2485,2500,2512,2532,5,0,13,0,2
3197,3227,0,35.864864,19.670609,39,32,9,6,0.35375196,0.16666667,19,184,232,286,6,0,7,0,3
3227,3257,0,46.902283,8.197666,3,0,2,0,0.2,0.0,3321,3416,3416,3416,1,1,2,0,0
3257,3287,0,114.788216,31.406275,21,1,4,0,0.10547175,0.0,2125,2164,2171,2215,3,0,3,0,1
3287,3317,0,25.170134,7.347257,99,0,19,0,0.13959596,0.0,3022,3025,3050,3160,7,0,13,0,7
3317,3347,0,34.00925,8.858873,140,0,11,0,0.036411446,0.0,2973,2976,2984,3048,4,0,8,0,4
3347,3377,0,23.30549,8.11323,138,0,7,0,0.07491138,0.0,2974,2980,3001,3152,2,1,6,0,1
3377,3407,0,47.199486,15.278071,41,0,4,0,0.0701005,0.0,2973,2977,2979,2985,1,0,3,0,0
3407,3437,0,37.888706,11.039782,37,4,15,2,0.44552866,0.40764332,1014,1056,1112,1142,7,0,13,1,3
3437,3467,0,35.21817,10.1615925,43,19,6,5,0.15673454,0.119444445,1985,2077,2131,2181,2,0,5,0,1
3467,3497,0,63.89898,9.356329,61,64,10,7,0.19863322,0.1910828,998,1016,1040,1260,5,0,7,1,3
3497,3527,0,14.140446,8.482643,71,12,8,1,0.06223274,0.083333336,1983,1989,2019,2052,2,0,5,0,1
3527,3557,0,21.265516,9.453687,53,27,16,4,0.17546296,0.14814815,1987,2016,2026,2133,6,0,11,1,5
3557,3587,0,24.756071,10.263747,30,29,12,5,0.3846081,0.1724138,1049,1094,1108,1235,7,0,10,0,3
3587,3617,0,47.210564,16.805185,65,28,14,14,0.41812068,0.2173913,37,99,132,339,8,0,9,0,4
3617,3647,0,35.74703,8.753216,23,8,5,4,0.24883118,0.17142858,1002,1044,1078,1131,2,0,3,0,1
3647,3677,0,60.293434,14.641388,29,2,6,1,0.2807752,0.17054264,2026,2076,2161,2169,3,0,6,1,2
3677,3707,0,37.970684,11.111982,46,46,11,10,0.2243679,0.24242425,997,1033,1075,1280,5,0,8,0,4
3707,3737,0,20.233639,7.740189,53,19,9,3,0.22844169,0.15789473,1065,1115,1155,1250,5,0,6,0,3
3737,3767,0,24.797232,8.19654,57,11,6,3,0.16982864,0.08396947,1106,1142,1189,1238,3,0,4,0,1
3767,3797,0,15.807524,6.629459,17,3,7,3,0.46561775,0.39685315,1705,1776,1808,1816,4,0,6,0,3
3797,3827,0,47.121235,15.843145,71,0,9,0,0.027450982,0.0,2974,2976,2979,3042,3,0,7,0,3
3827,3857,803,46.01837,12.039633,169,20,8,1,0.1158335,0.001754386,1984,2015,2040,2082,6,0,6,0,2
3857,3887,0,22.882387,7.1472535,80,19,13,9,0.37259367,0.2,1020,1113,1307,1370,8,0,8,0,4
3887,3917,0,23.379059,7.6554203,67,76,8,7,0.08034115,0.084337346,996,1028,1047,1192,7,0,7,0,1
3917,3947,0,18.542412,6.931735,19,0,3,0,0.06759582,0.0,2972,2978,2991,3047,1,0,1,0,1
3947,3977,0,17.400953,7.01033,53,5,7,0,0.1580523,0.013513514,1989,2010,2016,2049,4,0,6,0,2
3977,4007,0,32.145763,13.182493,61,5,9,3,0.18682198,0.07920792,1986,2003,2022,2067,5,0,6,0,1
4007,4037,0,48.038258,14.743834,32,22,9,7,0.31263942,0.3181818,1017,1076,1131,1399,5,0,6,0,3
4037,4067,0,46.46322,8.718557,43,1,18,0,0.18380952,0.0,1991,2042,2045,2048,6,0,17,0,1
4067,4097,0,64.25756,15.610197,104,0,15,0,0.05409348,0.0,2973,2980,2988,3080,7,0,13,0,2
4097,4127,0,15.038935,9.053171,54,0,18,0,0.13079791,0.0,2973,2993,3000,3026,8,0,16,0,2
4127,4157,0,25.058857,11.235368,79,1,23,1,0.3313873,0.28851542,1002,1014,1038,1096,5,0,21,0,3
4157,4187,0,11.974336,7.758686,72,3,17,1,0.16081187,0.14285715,1985,1999,2007,2086,5,0,12,0,4
4187,4217,0,31.214233,32.05528,18,0,6,0,0.14192513,0.0,3469,3491,3494,3509,3,0,5,0,0
4217,4247,0,37.109184,11.228648,3,0,1,0,0.32692307,0.15384616,2498,2511,2512,2512,1,0,0,0,0
4247,4277,425004,22.501987,8.310026,311,311,56,56,0.32387522,0.32387522,13,74,120,250,25,1,34,1,21
4277,4307,0,43.36808,9.960141,65,3,11,2,0.22254568,0.21256039,1117,1157,1163,1220,5,0,9,0,2
4307,4337,0,35.561764,8.5924,45,5,4,1,0.09378389,0.08287293,1984,2003,2017,2098,3,0,4,0,0
4337,4367,0,17.997974,6.481249,33,2,8,1,0.19510582,0.16071428,2000,2026,2057,2097,4,0,7,0,1
4367,4397,0,23.792566,7.328601,61,43,11,8,0.18080649,0.15555556,996,1035,1134,1263,6,0,8,1,3
4397,4427,0,30.251692,9.244608,52,1,6,0,0.06841139,0.0,1984,2004,2047,2051,2,0,5,0,2
4427,4457,0,18.116613,13.339241,169,43,9,6,0.109361425,0.009681881,1985,1999,2007,2043,3,0,8,0,0
4457,4487,0,37.199493,10.389862,119,43,17,10,0.13491443,0.106184006,1986,2023,2058,2177,9,0,13,1,3
4487,4517,0,33.014645,11.468662,25,10,7,3,0.22134455,0.23529412,998,1119,1138,1221,4,0,5,0,2
4517,4547,0,50.567616,9.687852,70,0,9,0,0.039718933,0.0,2972,2976,2990,3019,4,0,8,0,0
4547,4577,0,21.376852,8.293552,20,20,4,3,0.31382352,0.15,1184,1228,1279,1300,3,0,3,0,0
4577,4607,0,23.667776,7.102906,53,36,8,5,0.09024323,0.1388889,995,1006,1018,1100,3,0,5,0,2
4607,4637,0,31.212564,9.25946,43,8,12,3,0.18607399,0.26865673,1984,2104,2130,2180,7,0,8,0,2
4637,4667,0,40.49854,8.807146,36,2,6,1,0.13492642,0.026666667,2491,2528,2540,2613,3,0,4,0,2
4667,4697,0,26.40052,8.699547,55,3,9,2,0.26349208,0.0952381,1991,2032,2074,2199,5,0,8,1,2
4697,4727,0,25.116463,7.071288,51,39,13,6,0.20621066,0.15384616,1988,2010,2063,2180,5,0,11,0,2
4727,4757,0,38.336853,11.822325,21,0,5,0,0.05283019,0.0,3961,3977,3990,4130,3,0,4,0,1
4757,4787,0,144.47626,98.216225,34,3,7,2,0.45783553,0.46666667,1019,1076,1173,1189,3,0,5,0,2
4787,4817,0,27.584631,9.221193,71,0,6,0,0.118028164,0.0,2975,2976,2978,3033,2,0,4,0,1
4817,4847,0,30.632204,6.994513,64,12,7,2,0.1464834,0.08182182,1988,2009,2030,2137,3,0,6,0,1
4847,4877,0,12.609252,6.9144435,19,0,2,0,0.06975309,0.0,2972,2985,3003,3025,1,0,2,0,0
4877,4907,0,25.340897,7.7980485,116,22,10,5,0.12776747,0.023809524,1985,2033,2074,2104,4,0,9,0,3
4907,4937,0,0.0,0.0,284,0,12,0,0.008707865,0.0,3961,3961,3962,3986,5,0,11,0,2
4937,4967,0,98.659676,64.33901,28,4,10,2,0.4420744,0.42465752,1188,1217,1269,1384,7,0,8,0,2
4967,4997,0,437.92133,339.69653,41,0,7,0,0.3582296,0.0746888,2568,2621,2626,2675,4,0,6,0,2
4997,5027,0,274.81387,286.1316,108,1,17,1,0.28872085,0.035365853,2524,2558,2561,2586,3,0,13,0,7
5027,5057,0,8.165923,7.16267,13,3,3,2,0.25084746,0.2542373,1992,2028,2031,2045,2,0,3,0,0
5057,5087,0,104.00152,68.259445,81,3,21,2,0.24004094,0.25210086,1988,2013,2031,2182,9,0,13,1,10
5087,5117,0,31.951355,10.062533,47,0,10,0,0.11879446,0.0,2974,2992,3040,3260,6,0,6,0,3
5117,5147,370,41.792763,14.45415,43,1,18,1,0.37426084,0.39130434,2084,2116,2140,2160,10,0,13,1,5
5147,5177,0,167.4864,108.00054,31,1,5,0,0.25623506,0.075980395,1998,2009,2022,2093,3,0,4,0,1
5177,5207,0,28.61479,10.030838,40,15,4,2,0.09724139,0.0862069,1983,1993,2004,2049,1,0,2,0,1
5207,5237,0,15.087871,6.5883803,78,5,14,3,0.18945515,0.13529412,1988,2019,2053,2174,7,0,8,1,8
5237,5267,0,18.063286,8.372255,62,9,17,4,0.27691475,0.28481013,1000,1070,1079,1253,8,0,13,1,6
5267,5297,0,31.729876,8.817192,64,70,12,3,0.12587912,0.042857144,996,1027,1060,1601,5,0,7,0,7
5297,5327,0,55.542255,11.13353,70,31,17,10,0.13886434,0.11643836,2481,2511,2529,2675,6,0,12,0,6
5327,5357,0,29.680265,10.511787,92,72,28,26,0.31301293,0.32731482,11,230,271,600,14,1,21,2,12
5357,5387,375003,59.53757,19.21724,31,3,3,3,0.4422137,0.15,1262,1404,1414,1470,2,0,3,0,2
5387,5417,0,56.7545,8.06725,84,37,28,9,0.49213943,0.5,29,120,190,292,9,0,17,1,16
5417,5447,0,31.88794,10.552378,56,0,2,0,0.014349937,0.0,2972,2974,2976,2986,1,0,0,0,1
5447,5477,0,21.501589,6.994423,57,27,18,6,0.38093263,0.294686,1025,1131,1180,1280,8,0,14,1,6
5477,5507,0,22.460554,8.56239,56,28,11,9,0.18754172,0.08557214,1986,2036,2058,2130,4,0,8,0,4
5507,5537,0,35.45579,7.875068,87,1,17,1,0.3883372,0.19168591,2044,2056,2067,2121,6,0,12,0,7
5537,5567,0,25.70617,13.113906,55,23,17,17,0.27017298,0.2204301,1996,2027,2034,2118,7,0,12,0,7
5567,5597,0,25.323345,12.203572,22,0,9,0,0.08363636,0.0,3962,3982,3990,4020,5,0,8,0,1
5597,5627,0,26.080954,8.444403,58,17,13,6,0.34731552,0.23756906,1044,1091,1119,1186,6,0,10,0,4
5627,5657,0,48.101063,11.186222,125,0,12,0,0.047850348,0.0,2973,2976,2982,3053,6,0,8,0,3
5657,5687,0,13.369578,8.947453,57,0,5,0,0.018550776,0.0,3467,3471,3474,3484,3,0,4,0,1
5687,5717,0,11.473188,8.028105,71,4,11,2,0.15189269,0.054545455,1995,2001,2007,2036,6,0,9,1,2
5717,5747,0,13.64304,7.2510185,113,58,16,13,0.094384216,0.099415205,1983,1994,2010,2044,7,0,11,0,4
5747,5777,0,18.138548,9.033996,101,49,10,2,0.20774896,0.13372093,1525,1538,1566,1627,2,0,6,0,5
5777,5807,0,19.30569,12.226017,47,14,15,4,0.20553704,0.09756097,1987,2013,2033,2058,8,0,14,1,5
5807,5837,0,17.888235,8.687637,71,58,16,7,0.15239424,0.12068965,995,1017,1036,1094,7,0,11,1,6
5837,5867,0,19.09827,8.121834,65,44,11,5,0.34623402,0.09090909,1046,1098,1113,1140,6,0,7,0,3
5867,5897,614,16.259035,6.611137,92,54,6,5,0.08779397,0.097469255,1242,1253,1298,1339,4,0,5,0,1
5897,5927,746003,17.43118,5.12482,77,0,9,0,0.02435233,0.0,2973,2974,2975,2986,0,0,8,0,0
5927,5957,0,15.361839,5.148958,28,2,5,1,0.17735192,0.14285715,1994,2008,2019,2060,2,0,4,0,1
5957,5987,0,15.091925,5.467794,75,8,7,1,0.09424326,0.0648379,2204,2243,2260,2308,4,0,6,0,1
5987,6017,0,21.390026,6.119449,89,16,12,3,0.07112887,0.04054054,1656,1662,1703,1761,4,0,7,0,6
6017,6047,0,13.888189,10.689348,124,51,3,4,0.04621105,0.008016032,1984,1987,1999,2053,1,0,2,0,0
6047,6077,0,12.152581,6.271647,25,1,3,0,0.08753623,0.0,1984,2009,2013,2023,2,0,1,0,0
6077,6107,0,15.191983,8.938875,56,28,6,4,0.0876686,0.10757576,1490,1513,1548,1602,4,0,4,0,1
6107,6137,0,20.280201,9.3731,158,10,10,4,0.31907815,0.1495327,1001,1025,1029,1055,4,0,7,0,3
6137,6167,0,14.589425,9.183038,68,16,13,4,0.18475261,0.11235955,1988,2020,2074,2107,3,0,10,0,2
6167,6197,0,28.187681,8.538237,138,163,27,10,0.1454554,0.13636364,997,1007,1028,1229,5,0,18,1,13
6197,6227,0,16.59849,9.871333,77,3,14,1,0.16380954,0.17142858,1986,2002,2044,2208,5,0,10,0,5
6227,6257,0,22.6434,9.723905,97,57,21,10,0.16608223,0.22222222,996,1022,1108,1270,9,0,17,1,5
6257,6287,0,30.078146,10.215516,90,3,29,2,0.24352948,0.16260162,1993,2052,2062,2100,12,0,18,2,12
6287,6317,0,28.643606,12.562433,23,0,2,0,0.048457347,0.0,2972,2978,2993,3044,1,0,1,0,0
6317,6347,0,16.668898,6.36979,50,4,5,2,0.22868434,0.087866105,1996,2053,2055,2065,2,0,3,0,2
6347,6377,0,12.571511,9.421279,48,0,3,0,0.028129559,0.0,2972,2975,2982,3023,2,0,2,0,0
6377,6407,0,16.900265,9.467981,107,54,20,9,0.10816093,0.15270936,1984,2010,2041,2130,12,0,14,1,11
6407,6437,0,18.321678,8.138,32,19,5,5,0.37322867,0.29032257,16,67,122,257,1,0,3,0,2
6437,6467,0,23.22393,10.538406,50,32,7,6,0.17059363,0.1923077,1106,1154,1217,1293,4,0,5,0,2
6467,6497,183,25.116919,9.9849205,44,16,8,1,0.104945,0.01369863,2481,2497,2519,2582,3,0,7,0,1
6497,6527,0,22.279457,10.410108,73,10,3,1,0.057228755,0.026143791,1984,2017,2018,2026,1,0,2,0,1
6527,6557,0,11.036995,10.073156,8,2,2,2,0.37333336,0.2,2047,2086,2136,2236,1,0,1,0,0
6557,6587,0,33.12605,8.60409,85,54,16,8,0.09666767,0.069565214,1984,1999,2028,2280,9,0,14,1,4
6587,6617,0,47.558487,10.335132,55,25,9,13,0.38782907,0.22222222,1030,1047,1070,1142,4,0,8,0,2
6617,6647,0,16.181906,9.828673,25,11,3,3,0.3128788,0.125,1008,1039,1048,1098,2,0,3,0,0
6647,6677,0,9.416986,5.301942,92,3,9,1,0.1925624,0.074086495,1990,2009,2022,2051,4,0,7,0,1
6677,6707,0,21.744741,7.5920715,69,33,5,7,0.08627244,0.04942966,1984,2005,2023,2093,2,0,4,0,1
6707,6737,0,11.678175,5.539301,88,106,6,5,0.23800759,0.11320755,13,40,44,72,2,0,3,0,3
6737,6767,0,15.98368,10.264719,54,2,2,2,0.2572549,0.019607844,2006,2021,2022,2034,1,0,1,0,0
6767,6797,0,18.71635,9.428188,52,42,13,6,0.34144408,0.2948718,12,57,76,139,6,0,10,1,3
6797,6827,0,15.699858,8.263683,45,7,7,1,0.077364825,0.05147059,2478,2487,2498,2539,3,0,5,0,1
6827,6857,0,14.265476,8.721452,66,1,15,1,0.27941462,0.08,1998,2010,2014,2049,6,0,10,1,4
6857,6887,0,13.993479,10.219865,57,75,4,2,0.04790146,0.017857144,1984,1990,1999,2042,2,0,3,0,1
6887,6917,0,9.719775,7.592246,151,2,10,2,0.2464555,0.020512821,1992,1997,2002,2026,4,0,8,0,1
6917,6947,0,17.649717,7.910865,66,0,9,0,0.1662188,0.029279279,2480,2492,2508,2555,5,0,7,0,3
6947,6977,0,17.066633,8.460535,10,14,1,3,0.10300752,0.14285715,1985,2005,2017,2019,1,0,0,0,0
6977,7007,0,16.967875,5.214258,28,20,4,3,0.19498816,0.15966387,997,1040,1067,1101,2,0,3,0,1
7007,7037,0,12.462135,6.451934,81,66,8,7,0.25965625,0.088607594,998,1021,1045,1097,4,0,7,0,1
7037,7067,0,16.282484,9.275666,39,0,2,0,0.030434782,0.0,2972,2975,2978,3004,0,0,1,0,1
